Subject_ID,excluded,pressed_button1,pressed_button2,set_1,set_1_trials_total,block_0_set_1_trials_total,block_1_set_1_trials_total,block_2_set_1_trials_total,block_3_set_1_trials_total,block_4_set_1_trials_total,block_5_set_1_trials_total,block_6_set_1_trials_total,block_7_set_1_trials_total,block_8_set_1_trials_total,block_9_set_1_trials_total,set_1_chose_shifted,block_0_set_1_chose_shifted,block_1_set_1_chose_shifted,block_2_set_1_chose_shifted,block_3_set_1_chose_shifted,block_4_set_1_chose_shifted,block_5_set_1_chose_shifted,block_6_set_1_chose_shifted,block_7_set_1_chose_shifted,block_8_set_1_chose_shifted,block_9_set_1_chose_shifted,set_1_chose_swapped,block_0_set_1_chose_swapped,block_1_set_1_chose_swapped,block_2_set_1_chose_swapped,block_3_set_1_chose_swapped,block_4_set_1_chose_swapped,block_5_set_1_chose_swapped,block_6_set_1_chose_swapped,block_7_set_1_chose_swapped,block_8_set_1_chose_swapped,block_9_set_1_chose_swapped,set_1_%_shifted,block_0_set_1_%_shifted,block_1_set_1_%_shifted,block_2_set_1_%_shifted,block_3_set_1_%_shifted,block_4_set_1_%_shifted,block_5_set_1_%_shifted,block_6_set_1_%_shifted,block_7_set_1_%_shifted,block_8_set_1_%_shifted,block_9_set_1_%_shifted,set_1_%_swapped,block_0_set_1_%_swapped,block_1_set_1_%_swapped,block_2_set_1_%_swapped,block_3_set_1_%_swapped,block_4_set_1_%_swapped,block_5_set_1_%_swapped,block_6_set_1_%_swapped,block_7_set_1_%_swapped,block_8_set_1_%_swapped,block_9_set_1_%_swapped,set_1_rt_shifted,block_0_set_1_rt_shifted,block_1_set_1_rt_shifted,block_2_set_1_rt_shifted,block_3_set_1_rt_shifted,block_4_set_1_rt_shifted,block_5_set_1_rt_shifted,block_6_set_1_rt_shifted,block_7_set_1_rt_shifted,block_8_set_1_rt_shifted,block_9_set_1_rt_shifted,set_1_rt_swapped,block_0_set_1_rt_swapped,block_1_set_1_rt_swapped,block_2_set_1_rt_swapped,block_3_set_1_rt_swapped,block_4_set_1_rt_swapped,block_5_set_1_rt_swapped,block_6_set_1_rt_swapped,block_7_set_1_rt_swapped,block_8_set_1_rt_swapped,block_9_set_1_rt_swapped,set_1_rt,block_0_set_1_rt,block_1_set_1_rt,block_2_set_1_rt,block_3_set_1_rt,block_4_set_1_rt,block_5_set_1_rt,block_6_set_1_rt,block_7_set_1_rt,block_8_set_1_rt,block_9_set_1_rt,set_1_rt_shifted:average,block_0_set_1_rt_shifted:average,block_1_set_1_rt_shifted:average,block_2_set_1_rt_shifted:average,block_3_set_1_rt_shifted:average,block_4_set_1_rt_shifted:average,block_5_set_1_rt_shifted:average,block_6_set_1_rt_shifted:average,block_7_set_1_rt_shifted:average,block_8_set_1_rt_shifted:average,block_9_set_1_rt_shifted:average,set_1_rt_swapped:average,block_0_set_1_rt_swapped:average,block_1_set_1_rt_swapped:average,block_2_set_1_rt_swapped:average,block_3_set_1_rt_swapped:average,block_4_set_1_rt_swapped:average,block_5_set_1_rt_swapped:average,block_6_set_1_rt_swapped:average,block_7_set_1_rt_swapped:average,block_8_set_1_rt_swapped:average,block_9_set_1_rt_swapped:average,set_2,set_2_trials_total,block_0_set_2_trials_total,block_1_set_2_trials_total,block_2_set_2_trials_total,block_3_set_2_trials_total,block_4_set_2_trials_total,block_5_set_2_trials_total,block_6_set_2_trials_total,block_7_set_2_trials_total,block_8_set_2_trials_total,block_9_set_2_trials_total,set_2_chose_shifted,block_0_set_2_chose_shifted,block_1_set_2_chose_shifted,block_2_set_2_chose_shifted,block_3_set_2_chose_shifted,block_4_set_2_chose_shifted,block_5_set_2_chose_shifted,block_6_set_2_chose_shifted,block_7_set_2_chose_shifted,block_8_set_2_chose_shifted,block_9_set_2_chose_shifted,set_2_chose_swapped,block_0_set_2_chose_swapped,block_1_set_2_chose_swapped,block_2_set_2_chose_swapped,block_3_set_2_chose_swapped,block_4_set_2_chose_swapped,block_5_set_2_chose_swapped,block_6_set_2_chose_swapped,block_7_set_2_chose_swapped,block_8_set_2_chose_swapped,block_9_set_2_chose_swapped,set_2_%_shifted,block_0_set_2_%_shifted,block_1_set_2_%_shifted,block_2_set_2_%_shifted,block_3_set_2_%_shifted,block_4_set_2_%_shifted,block_5_set_2_%_shifted,block_6_set_2_%_shifted,block_7_set_2_%_shifted,block_8_set_2_%_shifted,block_9_set_2_%_shifted,set_2_%_swapped,block_0_set_2_%_swapped,block_1_set_2_%_swapped,block_2_set_2_%_swapped,block_3_set_2_%_swapped,block_4_set_2_%_swapped,block_5_set_2_%_swapped,block_6_set_2_%_swapped,block_7_set_2_%_swapped,block_8_set_2_%_swapped,block_9_set_2_%_swapped,set_2_rt_shifted,block_0_set_2_rt_shifted,block_1_set_2_rt_shifted,block_2_set_2_rt_shifted,block_3_set_2_rt_shifted,block_4_set_2_rt_shifted,block_5_set_2_rt_shifted,block_6_set_2_rt_shifted,block_7_set_2_rt_shifted,block_8_set_2_rt_shifted,block_9_set_2_rt_shifted,set_2_rt_swapped,block_0_set_2_rt_swapped,block_1_set_2_rt_swapped,block_2_set_2_rt_swapped,block_3_set_2_rt_swapped,block_4_set_2_rt_swapped,block_5_set_2_rt_swapped,block_6_set_2_rt_swapped,block_7_set_2_rt_swapped,block_8_set_2_rt_swapped,block_9_set_2_rt_swapped,set_2_rt,block_0_set_2_rt,block_1_set_2_rt,block_2_set_2_rt,block_3_set_2_rt,block_4_set_2_rt,block_5_set_2_rt,block_6_set_2_rt,block_7_set_2_rt,block_8_set_2_rt,block_9_set_2_rt,set_2_rt_shifted:average,block_0_set_2_rt_shifted:average,block_1_set_2_rt_shifted:average,block_2_set_2_rt_shifted:average,block_3_set_2_rt_shifted:average,block_4_set_2_rt_shifted:average,block_5_set_2_rt_shifted:average,block_6_set_2_rt_shifted:average,block_7_set_2_rt_shifted:average,block_8_set_2_rt_shifted:average,block_9_set_2_rt_shifted:average,set_2_rt_swapped:average,block_0_set_2_rt_swapped:average,block_1_set_2_rt_swapped:average,block_2_set_2_rt_swapped:average,block_3_set_2_rt_swapped:average,block_4_set_2_rt_swapped:average,block_5_set_2_rt_swapped:average,block_6_set_2_rt_swapped:average,block_7_set_2_rt_swapped:average,block_8_set_2_rt_swapped:average,block_9_set_2_rt_swapped:average
MEGp0100,True,26,73,"0, 2, 4, 7, 9",50,5,5,5,5,5,5,5,5,5,5,29,3,1,3,4,3,3,2,3,4,3,21,2,4,2,1,2,2,3,2,1,2,0.58,0.6,0.2,0.6,0.8,0.6,0.6,0.4,0.6,0.8,0.6,0.42,0.4,0.8,0.4,0.2,0.4,0.4,0.6,0.4,0.2,0.4,1182.7000000048429,1182.7000000048429,1400.0099999830127,1709.679999970831,728.3199999947101,1326.8499999539927,1384.250000002794,874.3249999824911,941.6849999688566,1018.0275000166148,2978.0350000364706,1050.9450000245124,1050.9450000245124,1002.7600000030361,49627.92250007624,1413.4749999502674,9432.072499999776,8633.182499965187,968.419999931939,1367.1024999930523,666.3849999895319,265.2525000157766,1099.5675000012852,1099.5675000012852,1321.239999961108,29302.82000009902,792.989999987185,1326.8499999539927,2302.4650000734255,968.419999931939,1050.9450000245124,809.7100000595674,407.9399999463931,1.0756047264069377,1.0756047264069377,1.0596182374316727,0.058345237760906755,0.9184478997294796,1.0,0.601203492760433,0.9028365792155667,0.8960364243103993,1.2572742092128322,7.300178948933203,0.9557803409279412,0.9557803409279412,0.7589537101757087,1.693622746886086,1.7824625783088182,7.108620040190545,3.7495390808068203,1.0,1.3008316324461944,0.8229921823128138,0.6502242978149559,"0, 1, 2, 3, 5",49,5,5,5,5,5,5,4,5,5,5,24,1,4,2,4,3,2,2,4,0,2,25,4,1,3,1,2,3,2,1,5,3,0.4897959183673469,0.2,0.8,0.4,0.8,0.6,0.4,0.5,0.8,0.0,0.4,0.5102040816326531,0.8,0.2,0.6,0.2,0.4,0.6,0.5,0.2,1.0,0.6,1106.5550000057556,1106.5550000057556,551.0774999856949,11824.464999954216,3419.3674999987707,1345.3900000313297,3557.7700000139885,1201.100000005681,782.2424999903888,nan,1380.8624999946915,1121.8550000339746,1121.8550000339746,1620.7850000355393,1175.264999968931,1686.5349999861792,2268.8300000154413,1157.4649999383837,710.4750000289641,1979.5799999265,1556.609999970533,548.0349999852479,1118.2300000218675,1118.2300000218675,608.3749999525025,1175.264999968931,1686.5349999861792,1345.3900000313297,1157.4649999383837,1061.8000000249594,994.6599999675527,1556.609999970533,548.0349999852479,0.9895593929550418,0.9895593929550418,0.9058187795828543,10.061105367952592,2.0274512536216514,1.0,3.073760329861708,1.1311923149156593,0.7864421008343622,nan,2.5196611530866857,1.003241730245152,1.003241730245152,2.664121635770829,1.0,1.0,1.6863734678885733,1.0,0.6691231870524235,1.9902077091579804,1.0,1.0
MEGp0101,True,17,30,"0, 2, 4, 7, 9",25,4,3,2,3,2,3,3,2,1,2,13,2,1,1,0,2,2,3,0,1,1,12,2,2,1,3,0,1,0,2,0,1,0.52,0.5,0.3333333333333333,0.5,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.5,0.48,0.5,0.6666666666666666,0.5,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.5,1704.2100001126528,1704.2100001126528,1704.2100001126528,5134.749999968335,nan,1591.1025000968948,1872.8750001173466,1275.0850000884384,nan,14961.164999986067,3583.46000011079,1571.207500062883,1571.207500062883,3287.127500050701,2206.959999864921,1089.0450000297278,nan,2240.500000072643,nan,1806.3775001792237,nan,2035.4550001211464,1641.9550001155585,1641.9550001155585,1704.2100001126528,3670.854999916628,1089.0450000297278,1591.1025000968948,2017.2900001052767,1275.0850000884384,1806.3775001792237,14961.164999986067,2809.4575001159683,1.0379151681944467,1.0379151681944467,1.0,1.3987885656297934,nan,1.0,0.9284113835985934,1.0,nan,1.0,1.2754989174824225,0.9569126437401169,0.9569126437401169,1.928827726532184,0.6012114343702067,1.0,nan,1.1106484441779405,nan,1.0,nan,0.7245010825175776,"0, 1, 2, 3, 5",22,3,1,2,2,4,2,1,3,2,2,13,2,1,2,1,1,1,0,2,2,1,9,1,0,0,1,3,1,1,1,0,1,0.5909090909090909,0.6666666666666666,1.0,1.0,0.5,0.25,0.5,0.0,0.6666666666666666,1.0,0.5,0.4090909090909091,0.3333333333333333,0.0,0.0,0.5,0.75,0.5,1.0,0.3333333333333333,0.0,0.5,1449.33500001207,1449.33500001207,8900.039999978617,1353.6849999800324,1764.4200001377612,1449.33500001207,1164.0849998220801,nan,3978.000000002794,2906.33499994874,1183.5849999915808,1450.0450000632554,1450.0450000632554,nan,nan,1129.2099999263883,2421.250000130385,757.9149999655783,1450.0450000632554,1947.2050000913441,nan,909.9599998444319,1449.6900000376627,1449.6900000376627,8900.039999978617,1353.6849999800324,1446.8150000320747,1935.2925000712276,960.9999998938292,1450.0450000632554,1947.2050000913441,2906.33499994874,1046.7724999180064,0.9997551200425032,0.9997551200425032,1.0,1.0,1.219520118397062,0.7488971305157891,1.211326742924753,nan,2.0429281969880853,1.0,1.1306993640779548,1.0002448799574968,1.0002448799574968,nan,nan,0.7804798816029379,1.2511028694842108,0.788673257075247,1.0,1.0,nan,0.8693006359220451
MEGp0102,True,13,59,"0, 2, 4, 7, 9",33,3,3,4,4,4,4,2,2,3,4,19,3,2,2,3,2,2,0,0,3,2,14,0,1,2,1,2,2,2,2,0,2,0.5757575757575758,1.0,0.6666666666666666,0.5,0.75,0.5,0.5,0.0,0.0,1.0,0.5,0.42424242424242425,0.0,0.3333333333333333,0.5,0.25,0.5,0.5,1.0,1.0,0.0,0.5,3039.344999997411,3039.344999997411,1281.5049999990442,1878.237500001036,10508.630000000121,2493.85500000068,5806.1175000004005,nan,nan,3039.344999997411,22245.547499998705,2124.1249999984284,2124.1249999984284,1373.23500000278,1751.2274999989895,2202.154999998864,4598.2525000000605,3501.3525000014342,2383.7300000013784,2974.2049999986775,nan,8022.197499998845,2134.389999999199,2134.389999999199,1373.23500000278,1872.7774999988615,6355.392499999492,2963.0525000012713,4315.05250000197,2383.7300000013784,2974.2049999986775,3039.344999997411,14340.075000000186,1.4239876498664965,1.4239876498664965,0.9332015277767097,1.002915455788089,1.6534981907098516,0.8416506288699271,1.3455496775526485,nan,nan,1.0,1.5512852966249073,0.9951906633741844,0.9951906633741844,1.0,0.9350964009339359,0.34650180929014845,1.5518633233795511,0.8114275550528843,1.0,1.0,nan,0.5594250727418609,"0, 1, 2, 3, 5",39,4,2,3,4,3,5,5,4,4,5,21,3,2,2,1,2,2,3,2,2,2,18,1,0,1,3,1,3,2,2,2,3,0.5384615384615384,0.75,1.0,0.6666666666666666,0.25,0.6666666666666666,0.4,0.6,0.5,0.5,0.4,0.46153846153846156,0.25,0.0,0.3333333333333333,0.75,0.3333333333333333,0.6,0.4,0.5,0.5,0.6,1658.7899999939837,1658.7899999939837,444.80500000101165,753.5600000009872,1756.9399999992456,8221.70000000007,5023.2775000005495,16335.955000001937,14207.242500004126,8058.454999994952,13077.799999999348,6009.299999997835,6009.299999997835,nan,2600.115000001155,732.6099999991711,16053.29999999958,6076.5799999972805,12383.122499995632,4823.320000003092,9032.037500001024,14241.969999995548,2600.115000001155,2600.115000001155,444.80500000101165,989.4700000004377,1244.7749999992084,14850.125000000931,6076.5799999972805,16335.955000001937,4823.320000003092,9032.037500001024,14241.969999995548,0.6379679360310013,0.6379679360310013,1.0,0.7615794314134373,1.4114518688119242,0.5536451713369116,0.8266619545867573,1.0,2.9455318121117857,0.8922078766827571,0.9182577972010498,2.311167006072872,2.311167006072872,nan,2.6277855821803637,0.5885481311880758,1.0810212035251268,1.0,0.7580286858034417,1.0,1.0,1.0
MEGp0103,False,48,32,"0, 2, 4, 7, 9",43,5,4,5,3,4,3,5,5,5,4,36,4,4,4,3,3,3,3,4,4,4,7,1,0,1,0,1,0,2,1,1,0,0.8372093023255814,0.8,1.0,0.8,1.0,0.75,1.0,0.6,0.8,0.8,1.0,0.16279069767441862,0.2,0.0,0.2,0.0,0.25,0.0,0.4,0.2,0.2,0.0,435.08000002475455,435.08000002475455,582.6374999887776,407.5950000260491,432.06000002101064,435.74500002432615,280.0549999810755,794.5249999756925,996.964999998454,281.8275000026915,453.0174999963492,684.3249999801628,684.3249999801628,nan,330.0450000097044,nan,1060.4300000122748,nan,536.9450000289362,644.2599999718368,684.3249999801628,nan,440.2400000253692,440.2400000253692,582.6374999887776,380.7750000269152,432.06000002101064,693.1575000053272,280.0549999810755,739.7900000214577,797.2250000457279,317.2449999838136,453.0174999963492,0.9882791204790176,0.9882791204790176,1.0,1.0704352964276491,1.0,0.6286377915855736,1.0,1.0739872125233474,1.2505440746856524,0.8883591546504148,1.0,1.5544362164744867,1.5544362164744867,nan,0.8667717155442848,nan,1.529854326042963,nan,0.7258073237180309,0.8081281945936,2.1570867941656395,nan,"0, 1, 2, 3, 5",37,4,4,3,5,2,5,4,3,3,4,20,0,1,2,5,1,4,2,1,2,2,17,4,3,1,0,1,1,2,2,1,2,0.5405405405405406,0.0,0.25,0.6666666666666666,1.0,0.5,0.8,0.5,0.3333333333333333,0.6666666666666666,0.5,0.4594594594594595,1.0,0.75,0.3333333333333333,0.0,0.5,0.2,0.5,0.6666666666666666,0.3333333333333333,0.5,432.06250001094304,432.06250001094304,10174.18999999063,410.2124999917578,546.1500000092201,3099.2049999767914,263.1249999976717,1013.9649999910034,589.1800000099465,252.070000016829,288.6875000258442,711.8349999655038,711.8349999655038,375.63999998383224,1776.2199999997392,nan,902.3750000051223,1453.2650000182912,298.4524999919813,634.9999999802094,299.10999996354803,751.0024999792222,589.1800000099465,589.1800000099465,492.49499998404644,410.3999999933876,546.1500000092201,2000.7899999909569,299.1299999994226,712.4799999874085,589.1800000099465,252.87999998545274,504.26499999593943,0.7333285243960233,0.7333285243960233,20.658463538351064,0.9995431286509922,1.0,1.5489906486891674,0.879634272718148,1.423148719976593,1.0,0.9967968998391714,0.5724916463132853,1.2081791641832489,1.2081791641832489,0.762728555611733,4.328021442564225,nan,0.45100935131083264,4.858305753421912,0.41889246013538034,1.0777691027690848,1.182813982840694,1.4893012602208553
MEGp0104,False,51,48,"0, 2, 4, 7, 9",49,5,5,5,5,4,5,5,5,5,5,32,5,3,4,1,3,5,3,3,4,1,17,0,2,1,4,1,0,2,2,1,4,0.6530612244897959,1.0,0.6,0.8,0.2,0.75,1.0,0.6,0.6,0.8,0.2,0.3469387755102041,0.0,0.4,0.2,0.8,0.25,0.0,0.4,0.4,0.2,0.8,1396.0149999984715,1396.0149999984715,1476.539999996021,1071.7650000005378,3528.1150000010384,1042.0150000064168,1879.5399999944493,1315.490000000922,1190.0749999985565,1153.3275000037393,1898.9949999963865,1531.8350000018254,1531.8350000018254,1294.354999998177,489.28000000165775,2666.380000002333,2071.8449999983422,nan,525.5500000020256,1161.209999998333,679.6499999980442,2000.6074999982957,1513.0399999979418,1513.0399999979418,1476.539999996021,975.8099999962142,3142.54500000237,1132.7350000028964,1879.5399999944493,580.1649999993388,1190.0749999985565,1042.8300000056624,1986.8999999961816,0.922655713001884,0.922655713001884,1.0,1.0983336920145275,1.1226935493360883,0.9199106587187227,1.0,2.2674411589848082,1.0,1.105959264690771,0.955757713020301,1.0124220113175522,1.0124220113175522,0.8766135695623993,0.5014090857887867,0.8484779056466405,1.8290641676941601,nan,0.9058629872581501,0.9757452261409923,0.6517361410722302,1.0068989380452666,"0, 1, 2, 3, 5",50,5,5,5,5,5,5,5,5,5,5,25,4,1,5,1,2,4,1,3,3,1,25,1,4,0,4,3,1,4,2,2,4,0.5,0.8,0.2,1.0,0.2,0.4,0.8,0.2,0.6,0.6,0.2,0.5,0.2,0.8,0.0,0.8,0.6,0.2,0.8,0.4,0.4,0.8,1302.3350000001956,1302.3350000001956,1215.5849999981,712.599999998929,540.3650000006892,733.97249999817,2546.344999998808,1744.3050000001676,2910.3400000021793,1910.294999993872,726.3500000042841,1279.7550000031479,1279.7550000031479,2194.51250000202,nan,1123.4450000010547,2852.0799999970477,2177.6949999984354,1322.577500002808,842.7174999996787,937.3149999992456,1188.7199999983422,1285.615000000631,1285.615000000631,1492.020000005141,712.599999998929,955.4150000039954,1569.8899999987334,2298.539999996079,1365.400000002468,964,980.1650000009686,1180.4399999966845,1.0130054487537532,1.0130054487537532,0.8147243334498946,1.0,0.5655814488975256,0.46753116460310096,1.107809740097258,1.2775047605075545,3.019024896267821,1.948952472279651,0.6153214055829387,0.9954418702352724,0.9954418702352724,1.4708331657715434,nan,1.1758712182625946,1.81673875239625,0.9474253221619594,0.9686373956352844,0.8741882780079655,0.9562828707394361,1.0070143336397284
MEGp0105,False,37,56,"0, 2, 4, 7, 9",45,4,5,4,4,4,5,4,5,5,5,31,2,4,3,4,1,4,2,4,3,4,14,2,1,1,0,3,1,2,1,2,1,0.6888888888888889,0.5,0.8,0.75,1.0,0.25,0.8,0.5,0.8,0.6,0.8,0.3111111111111111,0.5,0.2,0.25,0.0,0.75,0.2,0.5,0.2,0.4,0.2,2562.1699999973644,2562.1699999973644,5679.0674999974435,2562.1699999973644,5646.077500001527,2820.1649999972433,1727.2875000021886,3511.087500002701,2709.1474999976344,708.0199999976903,1578.527499998454,2649.112500003306,2649.112500003306,3553.314999997616,637.2350000021979,nan,3287.295000002254,7103.9000000017695,1721.4875000030734,7220.110000002198,11858.13250000123,265.39000000059605,2562.1699999973644,2562.1699999973644,5009.2949999962,1601.3749999983702,5646.077500001527,3053.7299999997485,1791.2849999996834,1721.4875000030734,4181.524999999441,3309.4249999998137,1352.0449999999255,1.0,1.0,1.1337059406566696,1.5999812660994284,1.0,0.9235148490526259,0.9642728544047954,2.0395660729435634,0.6478850419399612,0.2139404881505791,1.1675110665684507,1.0339331504178222,1.0339331504178222,0.7093443288926508,0.3979299039905372,nan,1.076485150947374,3.9658122521000427,1.0,1.7266690979973007,3.583139820362116,0.19628784544938274,"0, 1, 2, 3, 5",48,5,5,5,5,5,4,5,5,4,5,21,3,3,2,3,4,2,0,0,2,2,27,2,2,3,2,1,2,5,5,2,3,0.4375,0.6,0.6,0.4,0.6,0.8,0.5,0.0,0.0,0.5,0.4,0.5625,0.4,0.4,0.6,0.4,0.2,0.5,1.0,1.0,0.5,0.6,2805.75,2805.75,1818.3849999986123,3527.89250000217,2099.7399999974295,5792.927500002319,3736.66500000027,nan,nan,3571.6125000002794,3039.899999999907,3512.6499999966472,3512.6499999966472,1268.7875000011409,4153.795000005513,2692.7949999987613,749.7599999988452,6331.117500001797,4527.80999999959,2922.3700000001118,4591.380000001751,3410.544999998063,3193.8924999994924,3193.8924999994924,1778.4800000009127,3942.050000005169,2099.7399999974295,2789.3050000057556,4026.274999999907,4527.80999999959,2922.3700000001118,3694.4650000045076,3274.0499999998137,0.8784735240777346,0.8784735240777346,1.0224376996073496,0.8949385472019746,1.0,2.07683544825337,0.9280699902516237,nan,nan,0.9667468767455969,0.9284830714253233,1.0998022006054384,1.0998022006054384,0.7134111713375971,1.0537144379193737,1.2824421118814986,0.2687981414715487,1.5724503418176712,1.0,1.0,1.2427726341963312,1.0416899558645276
MEGp0106,True,26,46,"0, 2, 4, 7, 9",35,4,3,4,4,3,3,3,5,2,4,18,3,2,2,2,2,1,1,2,1,2,17,1,1,2,2,1,2,2,3,1,2,0.5142857142857142,0.75,0.6666666666666666,0.5,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4,0.5,0.5,0.4857142857142857,0.25,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6,0.5,0.5,3532.4900000123307,3532.4900000123307,4861.912500113249,6081.9625000003725,1650.1224999083206,2658.7874999968335,1799.3550000246614,4697.285000002012,2429.3499999912456,2134.044999955222,3609.0124999172986,2972.160000121221,2972.160000121221,2972.160000121221,3153.0100000090897,2585.9875000314787,4400.799999944866,5513.287500012666,3087.30250003282,1642.1699998900294,376.78999989293516,2114.5099999848753,3400.249999947846,3400.249999947846,4817.170000169426,5080.485000042245,1650.1224999083206,3664.7300000768155,1799.3550000246614,4697.285000002012,1835.1249999832362,1255.4174999240786,3415.62999994494,1.038891258015297,1.038891258015297,1.0092881297405425,1.197122420388959,1.0,0.7255070632600774,1.0,1.0,1.3238062802334651,1.6998687688233425,1.05661693449685,0.8741004338406908,0.8741004338406908,0.6169929647524763,0.6206120084958172,1.5671488026950446,1.200852450208507,3.0640354459998735,0.6572525405700309,0.894854573887354,0.3001312311766576,0.6190688101518493,"0, 1, 2, 3, 5",37,4,4,4,5,5,3,4,1,3,4,16,2,2,3,1,2,1,2,1,1,1,21,2,2,1,4,3,2,2,0,2,3,0.43243243243243246,0.5,0.5,0.75,0.2,0.4,0.3333333333333333,0.5,1.0,0.3333333333333333,0.25,0.5675675675675675,0.5,0.5,0.25,0.8,0.6,0.6666666666666666,0.5,0.0,0.6666666666666666,0.75,3465.7575000310317,3465.7575000310317,12796.177500043996,2530.030000023544,5552.054999861866,4032.7650000108406,4501.119999913499,3325.040000025183,332.54499989561737,4000.3299999516457,1643.0349999573082,4371.645000064746,4371.645000064746,9660.057500121184,8337.049999972805,5924.654999864288,3275.080000050366,5160.005000070669,4938.947499962524,nan,2971.612500026822,3051.289999857545,4000.3299999516457,4000.3299999516457,9660.057500121184,5433.539999998175,5889.479999896139,3275.080000050366,4501.119999913499,4739.817499998026,332.54499989561737,3995.039999950677,2816.3024998502806,0.8663678996665086,0.8663678996665086,1.3246481710780158,0.46563198210087603,0.9427071659908476,1.2313485471954342,1.0,0.7015122417744075,1.0,1.0013241419362595,0.5834014634595022,1.0928210922892831,1.0928210922892831,1.0,1.534368017899124,1.0059725136970954,1.0,1.1463824559598128,1.0420121660727615,nan,0.7438254685969377,1.083438302533111
MEGp0110,False,42,53,"0, 2, 4, 7, 9",47,5,4,5,4,5,4,5,5,5,5,32,3,2,2,1,4,3,4,5,4,4,15,2,2,3,3,1,1,1,0,1,1,0.6808510638297872,0.6,0.5,0.4,0.25,0.8,0.75,0.8,1.0,0.8,0.8,0.3191489361702128,0.4,0.5,0.6,0.75,0.2,0.25,0.2,0.0,0.2,0.2,797.1800001105294,797.1800001105294,2909.9725000560284,1089.932500035502,1059.669999871403,1094.0949999494478,617.0000000856817,877.2299999836832,768.004999961704,607.2375000221655,668.0075000040233,1163.5900000110269,1163.5900000110269,854.6275000553578,1127.9249999206513,1551.3999999966472,1411.504999967292,1324.945000000298,304.7200001310557,nan,2500.624999869615,310.62999996356666,924.875000026077,924.875000026077,866.8450000695884,1127.9249999206513,1305.534999934025,1347.1899998839945,970.9725000429899,738.6249999981374,768.004999961704,828.4450001083314,355.27499997988343,0.8619326937024492,0.8619326937024492,3.3569698156215035,0.9663164661765437,0.8116749071644599,0.8121311767780784,0.6354453911499697,1.1876527330998754,1.0,0.7329846881117759,1.880254732367455,1.258105149320956,1.258105149320956,0.9859057847559254,1.0,1.1883250928355402,1.0477401109634392,1.3645546088500302,0.41255034710688665,nan,3.018456263895154,0.8743367813135046,"0, 1, 2, 3, 5",48,5,5,5,5,4,5,4,5,5,5,32,3,4,2,3,2,4,2,4,4,4,16,2,1,3,2,2,1,2,1,1,1,0.6666666666666666,0.6,0.8,0.4,0.6,0.5,0.8,0.5,0.8,0.8,0.8,0.3333333333333333,0.4,0.2,0.6,0.4,0.5,0.2,0.5,0.2,0.2,0.2,476.67749994434416,476.67749994434416,784.2725000809878,685.9074999811128,820.7800001837313,438.7049999786541,398.98749999701977,337.152500054799,370.6450000172481,628.6125000333413,685.1999999489635,1005.0700000720099,1005.0700000720099,1466.295000165701,1845.4849999397993,537.9099999554455,714.5300001138821,1308.004999998957,1018.6325000831857,515.2799999341369,900.1599999610335,492.5150000490248,732.1974999504164,732.1974999504164,791.5400001220405,942.0549999922514,687.3899998608977,438.7049999786541,425.16999994404614,591.2100001005456,399.5350000914186,900.1599999610335,492.5150000490248,0.6510231187304303,0.6510231187304303,0.9908185309145057,0.7280970856125751,1.194052867149401,1.0,0.9384187502634898,0.5702753674624251,0.9276909405494884,0.698334185101041,1.3912266629052088,1.3726760882686326,1.3726760882686326,1.8524584985466634,1.9589992091278947,0.7825397519083761,1.6287254536616833,3.0764282526309357,1.7229622298505598,1.2896992749477125,1.0,1.0
